Date,State,District,Min_Temp,Max_Temp,Avg_Temp,Rainfall,Humidity,Wind_Speed,Solar_Radiation
2024-05-07,Manipur,Imphal,11.9,28.3,20.1,43.2,49.6,7.1,33.8
2020-01-24,Telangana,Warangal,19.6,25.9,22.8,50.3,50.1,14.8,24.9
2015-11-02,Haryana,Faridabad,10.3,17.0,13.6,8.2,53.4,16.4,26.9
2024-11-22,West Bengal,Howrah,20.7,28.3,24.5,109.1,75.2,15.4,22.2
2022-07-12,Rajasthan,Udaipur,16.5,42.8,29.6,81.4,42.2,9.7,23.9
2017-05-18,Meghalaya,Shillong,23.3,34.3,28.8,56.1,61.8,19.0,33.7
2022-01-28,Meghalaya,Shillong,22.7,34.1,28.4,36.7,61.0,11.4,27.4
2018-02-09,Jammu and Kashmir,Srinagar,11.8,17.7,14.8,18.9,47.7,15.1,21.1
2018-12-05,Mizoram,Aizawl,18.1,33.1,25.6,71.3,57.1,13.0,28.3
2015-07-25,Himachal Pradesh,Mandi,18.7,26.2,22.4,131.8,58.0,11.8,28.6
2023-12-01,Jammu and Kashmir,Srinagar,6.4,19.8,13.1,30.8,44.8,14.1,25.9
2024-06-15,Andaman and Nicobar Islands,Port Blair,14.4,19.9,17.2,282.3,54.2,16.1,26.4
2016-05-10,Nagaland,Kohima,13.8,25.9,19.8,44.4,74.2,9.4,33.7
2024-06-12,Kerala,Kozhikode,23.4,31.3,27.4,298.2,86.6,11.8,33.6
2023-07-16,Odisha,Bhubaneswar,16.3,39.2,27.8,221.1,85.0,17.1,21.2
2020-03-24,Sikkim,Gangtok,10.9,19.6,15.2,34.5,69.9,5.0,22.6
2025-06-08,Manipur,Imphal,18.8,27.1,23.0,119.9,52.0,22.3,25.7
2024-12-01,Andhra Pradesh,Visakhapatnam,29.1,36.0,32.6,26.0,76.5,9.3,29.9
2024-11-08,Arunachal Pradesh,Itanagar,18.2,28.8,23.5,73.4,49.1,18.6,25.9
2021-12-26,Haryana,Hisar,23.9,35.4,29.6,32.8,36.2,7.3,24.0
2017-11-11,Sikkim,Gangtok,15.2,30.7,23.0,55.6,62.6,11.0,26.8
2015-08-01,Tripura,Agartala,20.3,33.1,26.7,247.3,42.8,13.6,24.2
2015-11-06,Arunachal Pradesh,Itanagar,22.7,31.4,27.0,39.2,62.2,6.9,25.7
2022-06-01,Himachal Pradesh,Shimla,11.0,26.6,18.8,204.9,78.2,9.2,32.7
2020-06-14,Himachal Pradesh,Kangra,15.0,22.7,18.8,221.6,66.4,12.5,32.2
2022-09-01,Madhya Pradesh,Bhopal,30.5,37.5,34.0,235.6,39.0,10.0,20.8
2015-09-29,Goa,North Goa,13.2,24.0,18.6,225.3,42.9,15.6,25.2
2024-12-21,Chandigarh,Chandigarh,13.4,19.2,16.3,20.8,49.2,15.3,22.3
2019-12-28,Manipur,Imphal,15.1,20.8,18.0,48.7,59.0,10.2,27.0
2023-03-05,Manipur,Imphal,20.2,28.4,24.3,54.7,53.9,8.3,27.2
2023-12-18,Gujarat,Surat,27.4,40.7,34.0,27.5,39.3,17.6,21.7
2020-09-10,Karnataka,Hubli,27.4,34.1,30.8,46.8,48.4,14.2,20.6
2016-03-18,Arunachal Pradesh,Itanagar,16.1,23.9,20.0,6.3,52.0,8.4,24.2
2021-01-18,Jharkhand,Ranchi,21.4,30.8,26.1,58.8,53.5,5.2,29.2
2022-09-15,Mizoram,Aizawl,14.7,27.8,21.2,151.4,63.3,21.3,28.7
2015-09-11,Gujarat,Surat,31.7,39.5,35.6,186.0,49.3,8.7,21.5
2016-06-04,Bihar,Gaya,15.3,34.6,25.0,61.2,54.5,22.7,32.9
2017-09-03,Jammu and Kashmir,Srinagar,11.4,17.2,14.3,43.8,44.2,12.9,26.1
2025-03-11,Ladakh,Leh,13.0,18.9,16.0,11.4,57.1,16.6,28.2
2024-09-21,Dadra and Nagar Haveli and Daman and Diu,Daman,14.4,29.7,22.0,130.0,78.9,14.1,24.0
2015-01-10,Tripura,Agartala,17.5,22.8,20.2,34.3,73.1,14.2,29.7
2022-08-05,Madhya Pradesh,Bhopal,17.2,25.4,21.3,185.1,31.7,10.4,25.1
2021-12-27,Nagaland,Kohima,21.3,31.5,26.4,74.6,66.2,15.9,29.9
2022-10-03,Rajasthan,Udaipur,24.8,40.7,32.8,13.7,41.5,18.7,28.5
2025-09-12,Andhra Pradesh,Chittoor,23.1,32.4,27.8,260.1,58.5,21.3,27.7
2019-05-03,Ladakh,Leh,12.3,30.0,21.2,63.4,45.8,11.9,33.6
2021-10-19,Haryana,Hisar,10.0,26.2,18.1,32.6,33.9,8.2,24.7
2018-02-08,Rajasthan,Jodhpur,19.3,31.0,25.2,3.5,57.1,18.1,23.9
2015-06-02,Rajasthan,Jaipur,14.5,21.3,17.9,28.5,44.1,19.0,26.6
2019-07-17,Uttarakhand,Dehradun,11.7,29.3,20.5,164.8,54.9,18.9,24.6
2023-02-12,Odisha,Bhubaneswar,22.0,27.2,24.6,38.4,50.2,18.9,22.9
2022-12-26,Tamil Nadu,Madurai,21.4,27.5,24.4,14.2,81.0,7.5,26.2
2023-09-09,Jammu and Kashmir,Srinagar,13.0,21.8,17.4,256.6,48.6,9.1,20.7
2022-09-01,Chhattisgarh,Raipur,14.5,26.7,20.6,196.2,69.1,10.7,26.8
2020-01-31,Haryana,Faridabad,9.6,39.9,24.8,48.2,34.1,14.8,29.0
2018-04-29,Karnataka,Hubli,18.8,25.6,22.2,41.2,44.3,18.3,33.8
2019-10-19,Meghalaya,Shillong,24.2,30.4,27.3,8.2,57.8,18.2,26.4
2022-02-23,Telangana,Warangal,30.0,39.5,34.8,35.5,41.6,5.1,26.4
2025-08-11,Rajasthan,Udaipur,32.9,41.1,37.0,141.1,42.7,9.5,28.0
2018-01-09,Tamil Nadu,Coimbatore,23.9,29.4,26.6,83.3,76.5,11.9,20.2
2021-12-11,Haryana,Faridabad,13.7,28.0,20.8,12.4,36.4,7.5,23.7
2017-06-13,Gujarat,Surat,28.9,40.1,34.5,21.8,30.4,9.2,29.7
2018-01-16,Arunachal Pradesh,Itanagar,23.3,29.5,26.4,38.4,41.6,5.3,20.1
2023-12-10,Chandigarh,Chandigarh,21.1,26.3,23.7,24.2,65.8,14.3,20.6
2015-04-14,Madhya Pradesh,Bhopal,15.6,34.3,25.0,26.6,48.6,8.1,25.4
2025-07-21,Tamil Nadu,Chennai,22.8,34.8,28.8,316.0,70.7,13.9,25.8
2023-09-03,Andaman and Nicobar Islands,Port Blair,20.6,32.7,26.6,46.5,72.1,9.0,28.7
2024-07-26,Punjab,Ludhiana,14.8,30.8,22.8,72.2,47.1,20.7,23.0
2020-03-29,Delhi,New Delhi,18.5,30.9,24.7,15.2,71.1,20.0,21.6
2023-12-14,Andaman and Nicobar Islands,Port Blair,21.5,27.8,24.6,71.5,56.4,19.7,20.7
2023-05-31,Manipur,Imphal,21.9,30.7,26.3,25.3,69.9,14.5,34.0
2017-10-03,Tamil Nadu,Madurai,22.0,37.3,29.6,67.8,65.8,5.8,27.7
2016-02-11,Assam,Dibrugarh,22.9,33.6,28.2,117.0,93.9,17.7,29.3
2018-11-02,Andaman and Nicobar Islands,Port Blair,21.0,33.4,27.2,25.2,66.8,8.1,20.7
2015-06-16,Haryana,Gurgaon,19.5,36.6,28.0,34.9,37.3,9.4,31.3
2016-05-23,Sikkim,Gangtok,11.2,18.0,14.6,23.5,50.8,13.4,25.3
2019-07-20,Andaman and Nicobar Islands,Port Blair,19.2,28.6,23.9,70.0,66.1,12.9,28.3
2021-06-18,Arunachal Pradesh,Itanagar,24.8,33.9,29.4,228.0,54.2,16.0,25.5
2025-01-12,Andhra Pradesh,Chittoor,27.3,37.5,32.4,27.5,66.0,15.2,23.7
2024-07-21,Punjab,Ludhiana,23.1,37.6,30.4,60.2,42.1,14.0,22.4
2017-02-01,Rajasthan,Jaipur,29.4,40.5,35.0,16.8,20.6,9.9,28.4
2016-11-11,Haryana,Karnal,23.6,29.4,26.5,41.1,37.2,19.8,28.7
2021-11-29,Uttarakhand,Dehradun,23.7,33.5,28.6,54.8,49.8,13.8,27.0
2020-10-21,Jammu and Kashmir,Srinagar,5.8,18.4,12.1,71.6,56.3,9.7,21.1
2018-03-10,Goa,North Goa,15.1,29.2,22.2,15.3,64.2,16.1,27.7
2016-08-04,Odisha,Bhubaneswar,29.8,37.1,33.4,51.7,79.9,9.3,28.6
2015-09-19,Nagaland,Kohima,24.7,34.5,29.6,289.9,40.9,8.2,22.1
2018-09-25,Andhra Pradesh,Visakhapatnam,28.0,33.6,30.8,234.1,50.4,19.0,22.5
2018-08-24,Tripura,Agartala,16.6,34.7,25.6,174.5,43.0,21.1,23.2
2021-04-11,Uttarakhand,Dehradun,18.8,31.8,25.3,59.4,57.3,16.6,26.2
2019-03-19,Gujarat,Ahmedabad,23.9,29.2,26.6,23.3,44.6,19.7,24.0
2024-05-01,Andaman and Nicobar Islands,Port Blair,23.6,31.4,27.5,42.3,54.0,14.6,32.4
2024-12-25,Dadra and Nagar Haveli and Daman and Diu,Daman,21.9,32.5,27.2,28.1,53.2,10.2,20.4
2016-07-14,Ladakh,Leh,24.1,30.3,27.2,64.6,62.1,8.7,28.4
2018-01-04,Odisha,Bhubaneswar,28.1,35.8,32.0,97.4,61.3,8.9,29.9
2020-03-18,Goa,North Goa,13.8,26.0,19.9,47.8,52.9,10.8,27.2
2015-06-24,Tripura,Agartala,20.8,33.2,27.0,186.2,49.3,13.0,34.0
2020-11-26,Dadra and Nagar Haveli and Daman and Diu,Daman,21.0,26.8,23.9,57.8,53.2,5.3,24.8
2021-02-08,Himachal Pradesh,Mandi,17.7,25.9,21.8,74.3,47.1,10.3,20.2
2015-07-11,Punjab,Patiala,6.3,21.5,13.9,115.1,39.5,10.5,24.2
2015-03-06,Jharkhand,Ranchi,12.6,28.6,20.6,71.9,72.3,8.2,29.5
2025-09-25,Uttarakhand,Dehradun,21.3,27.6,24.5,182.2,78.7,9.5,22.7
2023-03-30,Madhya Pradesh,Bhopal,18.2,25.4,21.8,21.5,57.7,12.2,24.2
2019-02-06,Arunachal Pradesh,Itanagar,16.5,31.8,24.2,74.4,63.5,16.3,23.7
2025-07-21,Rajasthan,Jaipur,31.5,40.1,35.8,150.3,49.7,18.6,22.9
2023-09-07,Delhi,New Delhi,21.9,27.8,24.8,170.6,69.4,21.3,25.7
2019-04-17,Telangana,Warangal,21.1,37.9,29.5,59.9,46.1,18.1,34.6
2022-12-21,Puducherry,Puducherry,18.1,23.6,20.8,69.1,44.9,14.5,24.0
2018-02-25,Himachal Pradesh,Kangra,19.8,29.6,24.7,61.0,48.0,15.5,25.7
2024-08-24,Arunachal Pradesh,Itanagar,12.0,31.3,21.6,44.2,59.3,14.4,28.1
2020-04-21,Chandigarh,Chandigarh,16.4,30.8,23.6,38.5,63.3,8.6,27.0
2016-01-04,Sikkim,Gangtok,20.6,26.7,23.6,17.3,77.6,8.8,23.2
2017-04-30,Karnataka,Mysore,24.3,33.1,28.7,60.3,46.5,15.1,26.6
2015-02-12,Mizoram,Aizawl,21.2,30.8,26.0,62.1,46.9,10.7,28.5
2020-03-22,Ladakh,Leh,22.0,34.7,28.4,20.5,61.6,5.3,29.7
2024-07-22,Madhya Pradesh,Bhopal,13.9,39.8,26.8,169.2,67.5,11.7,23.5
2021-12-10,Gujarat,Surat,17.8,30.9,24.4,47.6,52.8,11.2,23.2
2015-03-19,Meghalaya,Shillong,18.8,31.9,25.4,33.5,49.2,13.8,23.7
2022-11-13,Delhi,New Delhi,24.9,32.1,28.5,35.4,73.6,8.8,20.7
2019-12-30,Andhra Pradesh,Visakhapatnam,28.5,37.3,32.9,26.9,60.3,11.4,26.8
2018-07-17,Karnataka,Mysore,22.7,31.8,27.2,321.0,43.2,17.8,24.5
2016-11-04,Goa,North Goa,15.0,33.9,24.4,59.5,48.8,14.8,28.2
2016-12-01,Punjab,Ludhiana,29.7,38.4,34.0,36.1,54.5,5.6,25.9
2017-01-28,Jammu and Kashmir,Srinagar,16.1,24.6,20.4,48.2,77.1,7.6,22.8
2020-04-07,Uttar Pradesh,Varanasi,8.0,27.5,17.8,51.2,51.8,6.0,27.6
2022-08-07,Kerala,Ernakulam,24.7,32.7,28.7,557.0,85.0,14.2,26.3
2024-04-09,Chandigarh,Chandigarh,20.0,32.5,26.2,28.3,51.6,15.3,33.2
2023-02-20,West Bengal,Darjeeling,17.5,27.5,22.5,104.9,77.5,10.2,25.3
2025-09-27,Uttarakhand,Dehradun,24.4,33.6,29.0,82.1,51.8,12.0,28.5
2017-06-20,Odisha,Bhubaneswar,24.6,39.4,32.0,72.7,51.8,18.1,27.7
2023-01-15,Chhattisgarh,Raipur,20.2,32.3,26.2,26.3,78.1,16.6,23.7
2017-09-19,Chhattisgarh,Raipur,16.2,31.1,23.6,105.1,51.8,17.4,21.3
2018-04-06,Uttarakhand,Dehradun,24.9,31.4,28.2,31.8,49.0,14.7,25.6
2021-07-14,West Bengal,Darjeeling,26.7,33.6,30.2,466.6,60.1,15.7,27.0
2021-02-18,Uttar Pradesh,Varanasi,21.5,34.4,28.0,48.4,53.5,10.0,27.2
2019-01-16,Uttarakhand,Dehradun,24.1,32.6,28.4,24.6,70.5,16.4,22.7
2021-05-19,Rajasthan,Jaipur,19.6,27.5,23.6,5.5,52.3,10.6,27.8
2024-04-30,Andhra Pradesh,Krishna,22.6,28.5,25.6,74.0,61.0,7.5,33.6
2016-01-25,West Bengal,Darjeeling,23.0,34.6,28.8,44.2,66.6,17.6,26.4
2017-09-26,Manipur,Imphal,15.2,21.8,18.5,272.1,78.2,18.8,26.9
2016-06-08,Mizoram,Aizawl,18.1,34.7,26.4,214.4,43.1,9.4,34.6
2024-01-25,Uttar Pradesh,Kanpur,30.5,39.1,34.8,16.8,59.2,16.5,20.1
2020-01-30,Punjab,Patiala,25.6,35.0,30.3,25.8,47.4,15.4,22.1
2019-02-15,Tripura,Agartala,19.1,24.6,21.8,61.8,72.6,9.7,21.1
2016-10-20,Madhya Pradesh,Bhopal,26.5,36.4,31.4,55.9,44.1,17.6,20.3
2022-07-26,Delhi,New Delhi,21.6,32.3,27.0,167.4,76.4,22.1,29.3
2025-01-11,Tripura,Agartala,19.0,29.7,24.4,23.8,46.5,13.4,21.5
2017-06-09,Haryana,Faridabad,9.3,23.5,16.4,53.6,50.1,18.0,32.0
2024-12-05,Chhattisgarh,Raipur,18.0,29.3,23.6,38.2,49.8,14.8,26.6
2019-01-21,Goa,North Goa,13.8,30.1,22.0,65.1,63.8,6.8,23.3
2023-08-27,Tamil Nadu,Coimbatore,20.7,29.4,25.0,116.3,69.4,14.4,27.2
2025-03-20,Chandigarh,Chandigarh,15.4,22.7,19.0,21.5,61.8,11.7,20.4
2023-09-02,Maharashtra,Nashik,20.5,29.8,25.2,373.7,72.9,18.5,28.2
2016-03-27,Tamil Nadu,Chennai,27.0,32.4,29.7,54.4,55.2,10.3,26.6
2021-10-11,Karnataka,Mysore,24.0,30.2,27.1,78.1,75.4,7.1,26.2
2023-10-28,Dadra and Nagar Haveli and Daman and Diu,Daman,24.2,29.7,27.0,16.5,70.6,10.1,29.6
2019-03-18,Goa,North Goa,19.4,29.5,24.4,28.6,49.6,14.8,25.9
2024-06-09,Karnataka,Mysore,21.6,37.1,29.4,314.2,51.7,22.2,32.6
2023-06-21,Madhya Pradesh,Bhopal,29.7,35.7,32.7,27.3,49.7,14.7,33.7
2017-06-01,Kerala,Ernakulam,22.5,27.7,25.1,364.6,65.3,8.7,25.2
2015-11-09,Arunachal Pradesh,Itanagar,12.1,23.8,18.0,66.9,70.4,13.0,24.3
2017-04-19,Jammu and Kashmir,Srinagar,9.1,28.2,18.6,57.1,46.9,19.1,32.7
2022-01-10,Ladakh,Leh,10.5,25.3,17.9,50.7,42.4,10.3,26.5
2023-12-22,Mizoram,Aizawl,22.2,34.8,28.5,13.5,65.3,18.4,27.2
2016-01-10,West Bengal,Darjeeling,21.4,28.9,25.2,103.8,72.5,6.7,29.4
2016-03-26,West Bengal,Howrah,27.8,35.6,31.7,99.3,73.3,11.3,24.1
2025-02-14,Sikkim,Gangtok,24.5,31.5,28.0,39.3,49.9,8.8,23.6
2025-07-22,Gujarat,Vadodara,30.7,38.2,34.4,119.4,51.8,16.7,28.2
2023-05-21,Manipur,Imphal,23.5,29.9,26.7,65.2,61.9,18.9,34.2
2016-08-17,Lakshadweep,Kavaratti,15.8,30.1,23.0,264.0,55.4,8.7,23.6
2023-11-25,Karnataka,Mysore,21.7,35.8,28.8,37.9,80.2,13.2,25.9
2018-05-18,Telangana,Hyderabad,27.7,33.7,30.7,11.2,42.3,5.5,32.0
2016-05-14,Assam,Tinsukia,13.7,32.7,23.2,135.4,72.5,7.9,30.0
2016-04-08,Chandigarh,Chandigarh,22.2,32.5,27.4,6.8,40.3,6.7,28.4
2025-09-16,Goa,North Goa,18.1,32.8,25.4,60.0,46.1,21.0,29.2
2023-10-01,Arunachal Pradesh,Itanagar,18.3,32.5,25.4,29.0,77.9,18.6,28.5
2015-04-23,Maharashtra,Pune,18.2,32.0,25.1,13.1,70.5,7.8,31.4
2017-11-01,Nagaland,Kohima,11.5,30.5,21.0,55.9,40.2,16.9,21.6
2023-10-03,Dadra and Nagar Haveli and Daman and Diu,Daman,11.6,25.8,18.7,46.3,44.1,9.6,24.1
2024-12-15,Madhya Pradesh,Bhopal,30.8,37.4,34.1,19.3,56.4,15.9,20.1
2021-07-06,Uttar Pradesh,Varanasi,8.6,23.8,16.2,159.0,36.7,13.4,20.8
2020-04-08,Kerala,Thrissur,23.7,31.4,27.6,123.5,77.2,14.9,31.7
2024-03-08,Nagaland,Kohima,18.8,24.0,21.4,63.2,76.7,13.0,21.1
2015-05-20,Himachal Pradesh,Shimla,13.1,22.4,17.8,14.8,74.2,15.7,33.0
2018-11-25,Rajasthan,Jaipur,29.9,38.5,34.2,20.6,29.3,16.3,25.2
2023-01-28,Telangana,Nizamabad,25.8,34.1,30.0,54.1,66.8,16.6,21.6
2023-09-04,Puducherry,Puducherry,19.4,33.7,26.6,46.4,78.4,11.1,29.4
2016-05-31,Haryana,Faridabad,26.7,38.1,32.4,14.4,38.7,8.9,33.1
2022-03-01,Delhi,New Delhi,12.8,27.8,20.3,59.4,58.4,17.6,25.6
2020-05-01,Tamil Nadu,Madurai,24.8,35.3,30.0,86.1,50.2,10.9,34.6
2022-12-03,Madhya Pradesh,Bhopal,12.2,23.0,17.6,36.4,64.3,6.5,20.0
2023-08-07,Maharashtra,Pune,26.2,36.5,31.4,164.7,83.1,16.4,26.6
2020-12-05,Maharashtra,Nagpur,22.5,39.0,30.8,41.7,73.7,6.7,25.4
2017-06-06,Meghalaya,Shillong,18.7,25.8,22.2,110.7,47.1,20.7,31.6
2023-07-28,Uttar Pradesh,Lucknow,17.1,33.2,25.2,95.7,51.4,17.3,22.1
2023-07-02,Uttar Pradesh,Kanpur,8.6,40.4,24.5,72.1,54.8,19.4,25.6
2018-09-03,Andhra Pradesh,Krishna,26.3,32.7,29.5,142.7,70.7,11.1,24.8
2015-02-19,Lakshadweep,Kavaratti,18.8,32.6,25.7,20.1,79.1,19.5,20.1
2024-09-30,Manipur,Imphal,15.5,21.5,18.5,108.8,64.3,17.1,21.0
2015-01-19,Rajasthan,Udaipur,26.9,43.0,35.0,26.2,32.4,5.0,26.5
2016-12-26,Nagaland,Kohima,20.2,32.1,26.2,7.7,60.7,11.2,27.7
2021-02-22,Chandigarh,Chandigarh,20.8,34.5,27.6,67.8,62.3,19.7,21.5
2019-01-13,Madhya Pradesh,Bhopal,10.2,18.1,14.2,24.5,60.2,10.7,27.8
2022-02-19,Telangana,Warangal,26.9,38.3,32.6,22.2,60.6,15.7,22.8
2025-04-08,Chandigarh,Chandigarh,22.6,33.4,28.0,13.4,48.7,8.6,33.8
2016-03-27,Arunachal Pradesh,Itanagar,12.8,28.5,20.6,9.5,62.1,7.1,25.8
2021-05-25,Odisha,Bhubaneswar,20.5,34.3,27.4,45.5,79.9,16.4,33.4
2018-03-10,Tripura,Agartala,13.3,20.8,17.0,44.0,74.9,6.7,22.3
2018-01-12,Maharashtra,Pune,27.0,35.7,31.4,79.4,66.6,11.2,27.1
2025-04-23,Goa,North Goa,22.8,34.3,28.6,8.2,62.1,5.6,34.0
2021-09-04,Kerala,Ernakulam,23.3,34.3,28.8,193.8,64.9,21.6,29.4
2025-01-10,Punjab,Patiala,24.2,31.6,27.9,12.7,59.9,14.5,28.7
2015-08-03,Tamil Nadu,Chennai,22.2,30.4,26.3,303.4,59.4,14.9,25.2
2019-03-30,Chandigarh,Chandigarh,20.0,28.4,24.2,65.1,56.1,5.6,20.7
2021-03-12,Chandigarh,Chandigarh,24.6,33.0,28.8,39.4,74.8,15.8,21.8
2024-07-06,Chandigarh,Chandigarh,10.1,34.6,22.4,196.2,59.1,22.2,23.7
2015-05-08,Chandigarh,Chandigarh,20.8,32.0,26.4,52.4,67.1,5.2,33.2
2020-01-20,Ladakh,Leh,23.8,31.6,27.7,44.2,53.0,16.8,27.4
2024-09-18,Puducherry,Puducherry,21.1,32.6,26.8,81.2,44.5,12.7,25.8
2017-01-29,Meghalaya,Shillong,16.0,24.5,20.2,6.6,44.8,6.6,29.6
2021-09-17,Telangana,Hyderabad,27.3,33.2,30.2,161.5,66.2,22.4,22.7
2023-06-28,Maharashtra,Mumbai,21.2,34.0,27.6,434.4,52.6,9.9,27.7
2019-12-21,Uttar Pradesh,Kanpur,17.1,29.3,23.2,52.4,77.1,10.7,28.2
2021-07-13,Haryana,Hisar,6.7,27.4,17.0,169.7,46.7,10.2,22.8
2022-11-18,Maharashtra,Nashik,23.9,38.3,31.1,96.1,43.8,13.2,28.7
2022-07-24,Dadra and Nagar Haveli and Daman and Diu,Daman,18.7,24.4,21.5,250.5,76.3,13.8,23.1
2015-12-27,Arunachal Pradesh,Itanagar,18.2,34.8,26.5,63.6,72.4,7.9,29.0
2016-07-22,Bihar,Muzaffarpur,20.2,38.8,29.5,209.4,73.4,10.5,27.1
2018-11-16,Andhra Pradesh,Guntur,22.6,29.7,26.2,47.3,68.1,12.4,20.9
2021-03-15,Punjab,Amritsar,11.1,21.7,16.4,19.1,55.1,11.6,29.7
2019-05-17,Maharashtra,Pune,18.2,26.8,22.5,75.9,79.6,5.5,33.8
2019-08-20,Tripura,Agartala,17.6,32.3,25.0,285.6,48.6,16.8,28.8
2015-07-21,Tripura,Agartala,22.7,31.5,27.1,285.9,68.3,15.9,20.6
2020-08-26,Assam,Dibrugarh,17.3,27.7,22.5,252.6,93.0,21.9,23.4
2021-06-27,Chhattisgarh,Raipur,16.5,31.6,24.0,253.8,44.4,15.4,34.1
2016-06-01,Uttar Pradesh,Varanasi,22.9,35.6,29.2,178.0,63.1,22.1,34.1
2024-12-20,Bihar,Purnia,16.8,22.4,19.6,31.6,48.1,7.0,28.9
2018-09-10,Gujarat,Surat,27.1,32.4,29.8,185.6,66.1,22.2,28.3
2018-12-06,Chandigarh,Chandigarh,11.2,27.9,19.5,10.8,68.5,8.0,29.4
2018-09-03,Chandigarh,Chandigarh,24.0,32.6,28.3,230.7,74.3,13.8,25.8
2016-11-11,Odisha,Bhubaneswar,17.6,39.7,28.6,93.6,66.9,13.3,24.4
2020-06-11,Jammu and Kashmir,Srinagar,0.0,10.7,5.4,66.4,52.9,11.5,32.6
2023-08-20,Delhi,New Delhi,17.6,32.7,25.2,198.0,66.2,21.1,28.5
2024-09-15,Delhi,New Delhi,10.9,26.9,18.9,135.7,64.0,20.9,20.1
2019-01-31,Maharashtra,Nashik,18.1,24.2,21.2,110.6,55.9,10.6,23.5
2016-02-29,Jharkhand,Ranchi,13.5,19.1,16.3,68.5,49.3,18.4,29.6
2020-05-22,West Bengal,Howrah,20.4,30.1,25.2,98.1,51.0,18.9,29.1
2025-05-30,Maharashtra,Pune,21.7,28.4,25.0,119.8,76.5,15.9,34.3
2019-09-09,Ladakh,Leh,24.4,30.9,27.6,240.2,70.7,16.4,21.5
2023-12-20,Meghalaya,Shillong,24.1,31.0,27.6,45.5,40.8,11.4,26.2
2025-01-02,Rajasthan,Jaipur,19.5,34.3,26.9,9.7,34.0,15.9,29.7
2023-05-25,West Bengal,Darjeeling,18.4,33.4,25.9,122.3,81.0,5.2,34.4
2021-08-31,Delhi,New Delhi,23.0,29.9,26.4,70.8,76.0,18.3,22.4
2017-02-16,Goa,North Goa,20.7,31.3,26.0,26.6,62.3,12.9,25.1
2020-11-15,Manipur,Imphal,17.8,22.8,20.3,23.8,57.2,6.9,27.5
2024-05-09,Assam,Tinsukia,22.7,33.7,28.2,82.5,84.2,6.2,27.0
2020-01-01,Jammu and Kashmir,Srinagar,0.9,29.2,15.0,47.3,47.0,15.6,24.9
2015-07-27,Maharashtra,Pune,23.2,39.0,31.1,365.8,71.1,9.5,20.9
2019-03-18,Arunachal Pradesh,Itanagar,20.0,26.6,23.3,36.7,62.8,10.8,20.9
2019-07-18,Andaman and Nicobar Islands,Port Blair,21.2,34.0,27.6,65.3,74.2,19.8,25.6
2025-07-30,Bihar,Gaya,21.1,35.2,28.2,176.4,73.8,15.1,25.5
2022-03-18,Uttar Pradesh,Lucknow,6.0,16.6,11.3,54.7,36.1,18.6,26.4
2021-01-22,Kerala,Kozhikode,24.8,34.0,29.4,133.2,75.7,17.4,24.6
2015-01-22,Arunachal Pradesh,Itanagar,10.7,28.3,19.5,56.0,44.1,17.2,20.8
2015-06-03,Mizoram,Aizawl,16.6,28.1,22.4,30.3,42.6,14.8,28.1
2020-05-16,Jammu and Kashmir,Srinagar,16.3,24.9,20.6,16.9,46.3,15.1,34.5
2024-08-11,Jharkhand,Ranchi,23.0,28.9,26.0,24.6,41.1,16.3,24.9
2024-03-20,Sikkim,Gangtok,10.2,16.3,13.2,75.0,78.6,6.9,21.6
2015-08-07,Rajasthan,Jaipur,32.5,41.3,36.9,153.7,40.8,16.7,22.2
2016-10-30,Manipur,Imphal,23.1,33.8,28.4,28.6,64.5,10.1,24.6
2019-02-27,Jammu and Kashmir,Srinagar,17.1,25.4,21.2,64.6,78.4,11.2,28.8
2021-03-27,Rajasthan,Jodhpur,17.6,22.7,20.2,5.7,49.5,6.5,29.4
2020-08-29,Rajasthan,Jodhpur,31.7,41.0,36.4,97.2,47.8,19.0,24.9
2022-02-13,Rajasthan,Jodhpur,17.8,43.0,30.4,4.2,34.2,15.0,28.9
2017-08-07,Lakshadweep,Kavaratti,11.1,28.6,19.8,156.4,67.5,12.8,27.1
2021-01-04,Chhattisgarh,Raipur,12.7,31.1,21.9,57.5,77.9,7.6,27.2
2023-09-15,Himachal Pradesh,Mandi,6.5,16.7,11.6,144.4,51.4,11.7,27.7
2016-02-07,Nagaland,Kohima,20.5,26.5,23.5,44.2,53.2,19.6,24.3
2016-08-18,Rajasthan,Jaipur,11.0,25.6,18.3,56.9,20.2,15.3,29.1
2024-09-24,Haryana,Faridabad,25.1,36.9,31.0,81.8,39.3,13.1,21.2
2021-08-11,Puducherry,Puducherry,11.5,27.1,19.3,247.9,44.0,13.0,21.2
2025-09-10,Jharkhand,Ranchi,14.7,32.4,23.5,29.8,65.9,8.9,24.3
2018-12-08,Telangana,Warangal,23.7,33.2,28.4,51.4,78.9,9.0,26.1
2024-04-03,Telangana,Nizamabad,22.3,40.0,31.2,71.8,43.7,19.6,32.4
2022-10-20,Lakshadweep,Kavaratti,24.9,33.8,29.4,14.0,70.0,15.9,21.7
2023-02-13,Delhi,New Delhi,21.3,32.2,26.8,74.6,64.7,11.2,29.5
2025-09-11,Puducherry,Puducherry,19.4,28.1,23.8,25.9,70.3,9.8,29.2
2018-03-03,Karnataka,Hubli,27.6,33.9,30.8,20.2,66.8,8.2,25.4
